year,month,carrier_code,carrier_name,airport_code,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,7,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",221,71,38.2,5.28,13.05,0,14.47,15,2,7705,4862,367,773,0,1703
2024,6,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",319,83,35.76,0.85,20.1,0,26.29,0,2,4766,2792,39,712,0,1223
2024,6,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",553,89,37.58,0.2,20.87,0,30.35,0,2,6154,3206,13,1382,0,1553
2024,6,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",608,115,62.38,2.38,16.89,0,33.36,0,2,6843,4454,89,505,0,1795
2024,6,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",574,105,51.59,3.49,23.12,0,26.8,0,2,5892,2971,394,988,0,1539
2024,6,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",170,41,18.73,1.73,4.93,0,15.61,1,2,2422,1345,54,209,0,814
2024,6,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",706,188,82.14,4.96,57.14,0,43.76,0,2,11527,6978,167,1792,0,2590
2024,6,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",549,102,46.31,1.89,25.77,0,28.04,0,2,6201,3125,95,1041,0,1940
2024,6,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",519,94,44.02,0.54,27.92,0,21.52,3,2,6780,3740,21,1752,0,1267
2024,6,DL,Delta Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",72,9,4.76,0.91,2.47,0,0.86,0,2,1074,328,185,542,0,19
2024,6,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1162,394,114.85,2.09,208.18,0,68.88,0,2,26323,11071,139,10783,0,4330
2024,6,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",211,34,19.6,2.62,7.04,0,4.73,0,2,1982,972,193,373,0,444
2024,5,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",229,53,20.12,1.97,16.26,0,14.66,0,2,3314,1044,598,605,0,1067
2024,5,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",549,94,43.96,0.68,24.24,0,25.13,1,2,5211,2419,143,911,0,1738
2024,5,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",593,128,43.69,5.29,35.46,0,43.56,0,2,8108,2836,253,1602,0,3417
2024,5,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",180,42,15.87,1.24,16.24,0,8.65,0,2,2961,888,70,1262,0,741
2024,5,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",570,121,39.56,4.48,57.2,0,19.76,1,2,7130,2410,230,2902,0,1588
2024,5,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",148,41,18.87,1.66,13.3,0,7.16,0,2,3718,1412,145,1329,0,832
2024,5,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",320,78,44.27,3.17,10.92,0,19.64,3,2,5336,3379,375,402,0,1180
2024,5,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",611,160,69.29,3.36,49.91,0,37.44,3,2,11203,5339,193,2998,0,2673
2024,5,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",545,145,59.57,3.85,53.17,0,28.41,1,2,9107,4631,261,2130,0,2085
2024,5,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1141,253,87.85,2.98,99.24,0,62.93,2,2,18352,6648,260,6095,0,5349
2025,5,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",143,14,2.79,0.44,1.73,0,9.03,0,2,804,84,8,56,0,656
2025,5,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",596,160,42.05,4.09,66.3,0,47.56,5,2,10724,2774,445,3264,0,4241
2025,5,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",912,242,62.54,10.83,100.35,0,68.27,14,2,17217,4070,813,5467,0,6867
2025,5,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",1119,359,55.5,17.8,214.99,0,70.71,10,2,24653,3803,1569,12361,0,6920
2025,5,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",197,57,17.41,4.32,8.53,0,26.74,2,2,3316,879,374,358,0,1705
2025,5,UA,United Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",62,20,5.23,1,8.87,0,4.9,0,2,1117,301,33,283,0,500
2025,5,UA,United Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",526,140,44.79,5.53,39.08,0,50.6,7,2,9261,2262,679,1693,0,4627
2025,4,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",565,106,25.1,3.32,44.28,0,33.29,4,2,6962,1588,253,1932,0,3189
2025,4,UA,United Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",201,34,13.24,0.82,5.64,0,14.3,3,2,2065,603,42,174,0,1246
2025,4,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2233,322,124.3,6.26,102.39,0,89.05,7,2,20345,8148,619,3581,0,7997
2025,4,UA,United Air Lines Network,MEM,"Memphis, TN: Memphis International",120,43,11.09,0.09,9.64,0,22.18,2,2,2938,726,8,544,0,1660
2025,4,UA,United Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",592,106,31.61,3.62,33.45,0,37.32,2,2,7316,2194,183,1248,0,3691
2025,3,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",342,74,24.06,0.51,35.15,0,14.28,0,2,3803,1176,45,1552,0,1030
2025,3,UA,United Air Lines Network,JAC,"Jackson, WY: Jackson Hole",170,37,6.4,0.98,5.45,0,24.16,0,2,3086,438,608,237,0,1803
2025,3,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2272,284,90.87,7.98,87.24,0,97.91,3,2,16246,5397,658,3173,0,7018
2025,3,UA,United Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",193,45,14.68,1,4.01,0,25.32,0,2,2834,779,103,129,0,1823
2025,3,UA,United Air Lines Network,SMF,"Sacramento, CA: Sacramento International",311,61,23.7,1.15,15.51,0,20.63,0,2,3047,1316,101,699,0,931
2025,3,UA,United Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",207,34,7.02,1.96,10.44,0,14.59,1,2,3177,367,227,999,0,1584
2025,2,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",866,154,45.59,5.27,65.96,0,37.18,12,2,10230,3260,514,3605,0,2851
2025,2,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",244,25,9.21,1.02,6.05,0,8.71,0,2,1423,525,88,245,0,565
2025,2,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",1923,318,96.71,7.68,115.99,0,97.62,8,2,21746,6579,636,4844,0,9687
2025,2,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",1213,204,55.5,10.62,97.1,0,40.78,4,2,15259,3735,934,5694,0,4896
2025,2,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",922,142,40.57,4.38,53.92,0,43.13,1,2,7618,2144,421,2057,0,2996
2025,1,UA,United Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",118,34,9.03,1,14.62,0,9.36,1,2,1662,657,36,495,0,474
2025,1,UA,United Air Lines Network,MFR,"Medford, OR: Rogue Valley International - Medford",69,6,0.66,0.33,2.67,0,2.34,2,2,465,127,15,155,0,168
2025,1,UA,United Air Lines Network,MSO,"Missoula, MT: Missoula Montana",62,16,7.51,0.5,4.67,0,3.31,0,2,769,354,14,182,0,219
2025,1,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",611,97,37.86,2.04,23.91,0,33.19,3,2,5726,1994,150,1026,0,2556
2025,1,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4293,538,208.46,21.66,166.01,0,141.87,46,2,36261,13219,1221,6582,0,15239
2024,12,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",321,75,22.42,1.93,20.64,0,30.01,0,2,4895,1509,75,666,0,2645
2024,12,UA,United Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",95,21,5.59,1.58,4.87,0,8.95,0,2,1912,202,505,300,0,905
2024,12,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1261,175,70.21,3.59,40.7,0,60.5,3,2,9436,3593,370,1331,0,4142
2024,12,UA,United Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",138,20,5.28,1.95,2.01,0,10.75,0,2,1927,304,729,115,0,779
2024,12,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",643,91,33.07,3.22,16.08,0,38.63,2,2,5003,1780,517,549,0,2157
2024,11,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",1075,216,65.42,5.05,75.93,0,69.6,0,2,14162,3450,543,3606,0,6563
2024,11,UA,United Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",379,64,32.49,0.32,17.76,0,13.43,0,2,4063,2292,11,552,0,1208
2024,11,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5700,676,206.35,6.09,256.73,0,206.83,18,2,44139,18061,381,8930,0,16767
2024,11,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1281,215,74.07,3.18,64.16,0,73.6,4,2,13260,4717,193,2859,0,5491
2024,11,UA,United Air Lines Network,MFR,"Medford, OR: Rogue Valley International - Medford",88,16,2.73,2.09,6.17,0,5.01,0,2,679,121,91,272,0,195
2024,11,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",7178,1163,306.27,7.63,544.77,0,304.32,12,2,65393,20554,590,18251,0,25998
2024,11,UA,United Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",169,35,15.45,0.75,11.32,0,7.47,0,2,1942,849,49,425,0,619
2024,11,UA,United Air Lines Network,SAT,"San Antonio, TX: San Antonio International",494,82,31.6,0.98,25.53,0,23.89,1,2,4453,1717,104,1169,0,1463
2024,10,UA,United Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",149,19,8.61,3,4.25,0,3.14,2,2,2418,197,1995,86,0,140
2024,10,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",687,66,26.62,0.54,14.4,0,24.44,68,2,3565,1649,49,606,0,1261
2024,9,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",681,148,49.45,4.8,51.58,0,42.18,7,2,9197,3085,675,2385,0,3052
2024,9,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",603,99,34.01,1.36,30.21,0,33.42,0,2,6117,1621,138,1103,0,3255
2024,9,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",515,82,25.16,0.43,19.06,0,37.35,4,2,4944,1280,67,537,0,3060
2024,9,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",744,110,34.47,1.93,44.79,0,28.82,0,2,4322,1224,82,1290,0,1726
2024,9,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",745,89,38.33,1.69,21.16,0,27.82,1,2,4905,2468,128,637,0,1672
2024,9,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",624,77,18.89,2.89,26.85,0,28.37,26,2,4087,1121,214,986,0,1766
2024,8,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",814,187,62.49,6.74,36.22,0,81.55,5,2,14964,5486,935,1737,0,6806
2024,8,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",326,90,20.49,2.17,32.77,0,34.57,9,2,6454,1181,195,1621,0,3457
2024,8,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",375,109,26.53,4.82,57.76,0,19.89,13,2,7880,1298,735,4289,0,1558
2024,8,UA,United Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",478,118,43.71,8.26,23.77,0,42.26,6,2,8858,2925,1037,1126,0,3770
2024,8,UA,United Air Lines Network,PDX,"Portland, OR: Portland International",656,125,41.61,4.46,24.32,0,54.61,8,2,10495,3557,947,1089,0,4902
2024,8,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",325,83,18.5,3.38,14.88,0,46.24,3,2,6121,1152,313,545,0,4111
2024,8,UA,United Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",96,25,5.83,1.4,3.99,0,13.77,3,2,2296,435,368,249,0,1244
2024,7,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",528,164,53.83,9.86,38.84,0,61.46,14,2,13540,3904,1378,1905,0,6353
2024,7,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",691,220,68.94,12.25,56.36,0,82.45,25,2,17655,5094,1509,2655,0,8397
2024,7,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",195,63,22.17,1.29,13.99,0,25.55,10,2,4376,1149,317,584,0,2326
2024,7,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",329,108,36.97,2.04,21,0,47.98,11,2,8599,2943,362,1148,0,4146
2024,7,UA,United Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",418,149,49.68,9.7,26.86,0,62.76,23,2,12449,4160,1039,1255,0,5995
2024,7,UA,United Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",295,82,29.18,6.66,20.79,0,25.37,9,2,7326,2161,732,1213,0,3220
2024,7,UA,United Air Lines Network,SAT,"San Antonio, TX: San Antonio International",519,180,60.51,6.51,42.13,0,70.85,21,2,16027,5501,801,1780,0,7945
2024,7,UA,United Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",273,103,47.74,3.36,33.39,0,18.51,8,2,6761,3257,417,1444,0,1643
2024,7,UA,United Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",549,138,52.23,4.54,22.76,0,58.47,17,2,10166,3388,189,960,0,5629
2024,6,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",241,39,13.08,0.76,11.25,0,13.92,3,2,1791,634,141,283,0,733
2024,6,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",179,61,20.31,1.92,18.15,0,20.63,1,2,5131,965,145,1288,0,2733
2024,6,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2368,563,209.5,20.9,151.48,0,181.11,21,2,39867,15895,1699,5545,0,16728
2024,6,UA,United Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",478,110,44.4,6.8,13.46,0,45.34,3,2,8025,2386,446,737,0,4456
2024,6,UA,United Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",225,89,26.85,5.15,20.88,0,36.12,1,2,6174,1900,872,921,0,2481
2024,6,UA,United Air Lines Network,ORF,"Norfolk, VA: Norfolk International",210,71,27.1,3.54,22.84,0,17.52,6,2,4374,1443,316,740,0,1875
2024,6,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",709,203,74.02,5.26,40.63,0,83.09,2,2,12134,3378,646,2212,0,5898
2024,6,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4027,1047,282.63,42.39,455.58,0,266.4,37,2,72324,21885,3820,23318,0,23301
2024,5,UA,United Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",419,74,27.63,3.62,22.01,0,20.74,5,2,8028,3032,391,763,0,3842
2024,5,UA,United Air Lines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",31,15,4.67,1.33,1.45,0,7.55,1,2,1166,244,102,50,0,770
2024,5,UA,United Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",503,128,41.64,8.56,26.02,0,51.78,3,2,8559,2746,660,991,0,4162
2024,5,UA,United Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",127,26,4.52,0.48,7.74,0,13.26,0,2,1795,194,31,368,0,1202
2024,5,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4035,1428,293.07,48.66,801.98,0,284.29,43,2,90920,22845,5043,36044,0,26988
2025,5,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",537,331,45.73,3.76,258.11,0,23.4,10,1,34694,3731,345,28823,0,1795
2025,5,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",620,118,48.95,1.38,41.37,0,26.31,2,1,6237,3358,83,1614,0,1182
2025,5,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",618,163,69.69,1.99,54.06,0,37.26,2,1,9771,4403,77,1999,0,3292
2025,4,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",994,208,73.2,2.67,82.06,0,50.08,3,1,11872,5701,295,2840,0,3036
2025,4,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",671,164,74.38,6.24,52.62,0,30.76,2,1,11255,6302,1105,1960,0,1888
2025,4,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2342,449,135.04,15.62,145.83,0,152.52,16,1,28857,11159,1220,6462,0,10016
2025,4,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",664,128,51.87,4.17,34.42,0,37.54,4,1,8663,3928,572,1391,0,2772
2025,4,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Will Rogers World",144,26,12.82,0.73,6.69,0,5.76,2,1,1672,746,22,291,0,613
2025,4,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",728,154,75.12,5.82,47.01,0,26.05,4,1,9704,4362,1546,2090,0,1706
2025,4,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2596,289,111.67,8.32,72.21,0,96.8,6,1,23546,14229,548,2465,0,6304
2025,4,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",444,79,39.81,2.96,18.94,0,17.29,2,1,4732,2202,330,962,0,1238
2025,4,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",133,10,6.37,1.89,1.59,0,0.15,2,1,759,302,315,138,0,4
2025,3,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",93,20,11.77,1.04,3.79,0,3.4,2,1,1371,710,319,153,0,189
2025,3,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",528,159,60.48,1.39,71.3,0,25.83,2,1,11485,5445,145,4109,0,1786
2025,3,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",110,25,11.28,1,4.85,0,7.87,2,1,2185,529,112,953,0,591
2025,3,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",384,65,31.73,0.89,25.3,0,7.08,2,1,5074,3651,175,838,0,410
2025,3,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",322,58,27.05,0.6,10.34,0,20.02,2,1,3091,1469,83,587,0,952
2025,3,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",939,188,81.59,3.13,58.29,0,44.99,2,1,12998,7084,184,3083,0,2647
2025,3,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",252,52,26.91,0.33,5.78,0,18.98,3,1,2708,1163,48,292,0,1205
2025,3,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",945,145,57.57,1.57,34.21,0,51.66,5,1,14294,5438,941,2648,0,5267
2025,3,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",340,71,31.16,0.35,29.87,0,9.62,2,1,4942,2127,42,1881,0,892
2025,3,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1192,311,117.95,1.59,100.92,0,90.54,9,1,22945,8023,238,7245,0,7439
2025,2,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",646,141,42.96,4.36,52.78,0,40.9,3,1,8262,2980,337,2288,0,2657
2025,2,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4093,736,242.08,29.5,221.49,0,242.93,5,1,55501,23417,5423,8239,0,18422
2025,2,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",970,223,84.36,4.02,83.3,0,51.32,2,1,15017,6241,783,4071,0,3922
2025,1,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",776,134,53.13,6.16,45.62,0,29.08,16,1,10991,6468,589,1700,0,2234
2025,1,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",182,24,10.09,0.31,7.71,0,5.89,3,1,1203,471,28,437,0,267
2025,1,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",994,225,86.13,8.78,90.38,0,39.71,39,1,16782,7480,666,5304,0,3332
2025,1,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",159,21,10.85,0.74,5.98,0,3.43,16,1,1026,488,131,254,0,153
2025,1,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1135,311,106.45,17.73,131.78,0,55.04,22,1,18592,7469,2339,5327,0,3457
2025,1,DL,Delta Air Lines Network,HDN,"Hayden, CO: Yampa Valley",43,7,2.62,1,2.71,0,0.67,2,1,515,215,114,129,0,57
2025,1,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",103,21,9.31,2.58,6.81,0,2.3,9,1,1398,730,314,217,0,137
2025,1,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",406,99,49.6,4.13,22.55,0,22.72,19,1,6513,2891,597,895,0,2130
2025,1,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",132,20,6.96,3.65,3.93,0,5.46,11,1,1338,418,317,377,0,226
2025,1,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",980,269,89.25,7.06,123.66,0,49.03,15,1,17805,6394,1324,6723,0,3364
2025,1,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",104,17,6.61,3.71,2.55,0,4.13,6,1,1213,359,484,226,0,144
2025,1,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",185,43,17.89,5.19,12.53,0,7.39,7,1,2755,1047,590,677,0,441
2025,1,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",829,151,61.43,6.7,46.28,0,36.59,9,1,12124,6480,842,1727,0,3075
2025,1,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",296,59,23.31,5.84,19.32,0,10.52,7,1,3974,1906,502,945,0,621
2025,1,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",111,35,12.44,1.06,11.72,0,9.79,2,1,1723,766,37,439,0,481
2025,1,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",90,16,8.26,2.71,2.58,0,2.45,8,1,1073,526,335,105,0,107
2024,10,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2291,316,130.28,2.84,96.03,0,86.85,17,1,22772,12564,79,4094,0,6035
2024,10,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3176,324,138.98,0.44,79.18,0,105.4,14,1,21418,12073,19,2445,0,6881
2024,10,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1766,231,123.5,2.88,68.93,0,35.69,115,1,12057,8389,219,1801,0,1648
2024,9,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",205,24,9.66,1.82,4.76,0,7.75,4,1,1354,537,150,166,0,501
2024,9,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",465,57,31.18,1.86,10.92,0,13.04,11,1,2665,1548,91,426,0,600
2024,9,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5935,494,177.23,14.17,139.75,0,162.85,14,1,34487,18312,2044,4276,0,9855
2024,9,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",563,95,42.55,8.1,26.15,0,18.2,10,1,8556,2306,4223,856,0,1171
2024,8,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",143,25,16.2,0.86,4.54,0,3.39,2,1,1552,1008,68,223,0,253
2024,8,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2290,612,157.68,22.38,235.99,0,195.95,21,1,54082,17597,1669,18097,0,16719
2024,8,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",662,143,49.5,6.39,32.94,0,54.17,2,1,10011,4231,585,1381,0,3814
2024,8,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",702,145,64.61,2.11,44.99,0,33.29,7,1,10064,5475,180,1983,0,2426
2024,8,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3226,522,229.23,20.37,131.43,0,140.97,10,1,33790,17880,2024,5097,0,8789
2024,8,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",560,119,54.79,1.1,26.9,0,36.2,7,1,6262,2886,59,1132,0,2185
2024,8,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",847,200,86.03,6.03,71.5,0,36.45,5,1,11111,6230,330,2575,0,1976
2024,8,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1215,309,110.55,5.48,121.29,0,71.69,2,1,18576,9078,280,4860,0,4358
2024,8,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",288,50,25.94,2.19,18.94,0,2.93,2,1,3014,1878,65,957,0,114
2024,7,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",342,123,64.55,5.14,24.81,0,28.5,28,1,9192,5704,489,814,0,2185
2024,7,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",206,53,32.11,4.1,9.82,0,6.97,13,1,4130,2812,189,394,0,735
2024,7,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",227,64,43.22,3.48,6.24,0,11.05,13,1,5808,4027,813,400,0,568
2024,7,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",575,244,102.36,5.1,105.2,0,31.35,45,1,25984,11590,889,10523,0,2982
2024,7,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",116,34,16.78,3.33,2.38,0,11.51,9,1,3251,1917,169,107,0,1058
2024,7,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",221,66,36.5,3.42,14.15,0,11.93,15,1,4807,3018,300,575,0,914
2024,7,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",241,64,29.84,2.76,7.98,0,23.42,17,1,5604,2958,186,362,0,2098
2024,7,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",146,52,24.7,1.73,14.73,0,10.84,13,1,5651,3398,156,1200,0,897
2024,7,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",75,17,5.97,1.07,6.53,0,3.43,7,1,1391,771,60,213,0,347
